itemset	entry	name
795	39601	Heroes' Earthshatter Grips
795	39602	Heroes' Earthshatter Faceguard
795	39603	Heroes' Earthshatter War-Kilt
795	39604	Heroes' Earthshatter Shoulderguards
795	40520	Valorous Earthshatter Grips
795	40521	Valorous Earthshatter Faceguard
795	40522	Valorous Earthshatter War-Kilt
795	40523	Valorous Earthshatter Chestguard
795	40524	Valorous Earthshatter Shoulderguards
795	43762	Earthshatter Chestguard
795	43774	Heroes' Earthshatter Shoulderguards
795	43775	Heroes' Earthshatter Chestguard
795	43776	Earthshatter War-Kilt
796	39592	Heroes' Earthshatter Hauberk
796	39593	Heroes' Earthshatter Gloves
796	39594	Heroes' Earthshatter Helm
796	39595	Heroes' Earthshatter Kilt
796	39596	Heroes' Earthshatter Shoulderpads
796	40514	Valorous Earthshatter Hauberk
796	40515	Valorous Earthshatter Gloves
796	40516	Valorous Earthshatter Helm
796	40517	Valorous Earthshatter Kilt
796	40518	Valorous Earthshatter Shoulderpads
796	43763	Heroes' Earthshatter Helm
796	43764	Heroes' Earthshatter Gloves
796	43765	Heroes' Earthshatter Gloves
796	43766	Heroes' Earthshatter Gloves
796	43767	Earthshatter Hauberk
796	43769	Heroes' Earthshatter Helm
796	43770	Heroes' Earthshatter Kilt
796	43773	Heroes' Earthshatter Shoulderpads
797	39583	Heroes' Earthshatter Headpiece
797	39588	Heroes' Earthshatter Tunic
797	39589	Heroes' Earthshatter Legguards
797	39590	Heroes' Earthshatter Spaulders
797	39591	Heroes' Earthshatter Handguards
797	40508	Valorous Earthshatter Tunic
797	40509	Valorous Earthshatter Handguards
797	40510	Valorous Earthshatter Headpiece
797	40512	Valorous Earthshatter Legguards
797	40513	Valorous Earthshatter Spaulders
797	43768	Heroes' Earthshatter Headpiece
797	43771	Heroes' Earthshatter Legguards
797	43772	Heroes' Earthshatter Spaulders
798	39553	Heroes' Dreamwalker Headguard
798	39554	Heroes' Dreamwalker Raiments
798	39555	Heroes' Dreamwalker Legguards
798	39556	Heroes' Dreamwalker Shoulderpads
798	39557	Heroes' Dreamwalker Handgrips
798	40471	Valorous Dreamwalker Raiments
798	40472	Valorous Dreamwalker Handgrips
798	40473	Valorous Dreamwalker Headguard
798	40493	Valorous Dreamwalker Legguards
798	40494	Valorous Dreamwalker Shoulderpads
799	39531	Heroes' Dreamwalker Headpiece
799	39538	Heroes' Dreamwalker Robe
799	39539	Heroes' Dreamwalker Leggings
799	39542	Heroes' Dreamwalker Spaulders
799	39543	Heroes' Dreamwalker Handguards
799	40460	Valorous Dreamwalker Handguards
799	40461	Valorous Dreamwalker Headpiece
799	40462	Valorous Dreamwalker Leggings
799	40463	Valorous Dreamwalker Robe
799	40465	Valorous Dreamwalker Spaulders
799	43749	Heroes' Dreamwalker Headpiece
799	43750	Heroes' Dreamwalker Handguards
799	43751	Heroes' Dreamwalker Handguards
799	43752	Heroes' Dreamwalker Handguards
799	43753	Heroes' Dreamwalker Headpiece
799	43754	Heroes' Dreamwalker Headpiece
799	43755	Heroes' Dreamwalker Leggings
799	43756	Heroes' Dreamwalker Leggings
799	43757	Heroes' Dreamwalker Spaulders
799	43758	Heroes' Dreamwalker Spaulders
799	43759	Heroes' Dreamwalker Spaulders
799	43760	Heroes' Dreamwalker Leggings
799	43761	Heroes' Dreamwalker Robe
799	43820	Heroes' Dreamwalker Robe
799	43822	Heroes' Dreamwalker Robe
800	39544	Heroes' Dreamwalker Gloves
800	39545	Heroes' Dreamwalker Cover
800	39546	Heroes' Dreamwalker Trousers
800	39547	Heroes' Dreamwalker Vestments
800	39548	Heroes' Dreamwalker Mantle
800	40466	Valorous Dreamwalker Gloves
800	40467	Valorous Dreamwalker Cover
800	40468	Valorous Dreamwalker Trousers
800	40469	Valorous Dreamwalker Vestments
800	40470	Valorous Dreamwalker Mantle
801	39558	Heroes' Bonescythe Breastplate
801	39560	Heroes' Bonescythe Gauntlets
801	39561	Heroes' Bonescythe Helmet
801	39564	Heroes' Bonescythe Legplates
801	39565	Heroes' Bonescythe Pauldrons
801	40495	Valorous Bonescythe Breastplate
801	40496	Valorous Bonescythe Gauntlets
801	40499	Valorous Bonescythe Helmet
801	40500	Valorous Bonescythe Legplates
801	40502	Valorous Bonescythe Pauldrons
801	43727	Valorous Bonescythe Breastplate
801	43728	Valorous Bonescythe Gauntlets
801	43729	Valorous Bonescythe Helmet
801	43730	Valorous Bonescythe Legplates
801	43731	Valorous Bonescythe Pauldrons
802	39496	Heroes' Plagueheart Circlet
802	39497	Heroes' Plagueheart Robe
802	39498	Heroes' Plagueheart Leggings
802	39499	Heroes' Plagueheart Shoulderpads
802	39500	Heroes' Plagueheart Gloves
802	40420	Valorous Plagueheart Gloves
802	40421	Valorous Plagueheart Circlet
802	40422	Valorous Plagueheart Leggings
802	40423	Valorous Plagueheart Robe
802	40424	Valorous Plagueheart Shoulderpads
802	43787	Heroes' Plagueheart Circlet
802	43788	Heroes' Plagueheart Gloves
802	43789	Heroes' Plagueheart Leggings
802	43790	Heroes' Plagueheart Robe
802	43791	Heroes' Plagueheart Shoulderpads
803	39491	Heroes' Frostfire Circlet
803	39492	Heroes' Frostfire Robe
803	39493	Heroes' Frostfire Leggings
803	39494	Heroes' Frostfire Shoulderpads
803	39495	Heroes' Frostfire Gloves
803	40415	Valorous Frostfire Gloves
803	40416	Valorous Frostfire Circlet
803	40417	Valorous Frostfire Leggings
803	40418	Valorous Frostfire Robe
803	40419	Valorous Frostfire Shoulderpads
803	43777	Frostfire Circlet
803	43778	Heroes' Frostfire Gloves
803	43779	Heroes' Frostfire Leggings
803	43780	Heroes' Frostfire Robe
803	43781	Heroes' Frostfire Shoulderpads
804	39514	Heroes' Crown of Faith
804	39515	Heroes' Robe of Faith
804	39517	Heroes' Leggings of Faith
804	39518	Heroes' Shoulderpads of Faith
804	39519	Heroes' Gloves of Faith
804	40445	Valorous Gloves of Faith
804	40447	Valorous Crown of Faith
804	40448	Valorous Leggings of Faith
804	40449	Valorous Robe of Faith
804	40450	Valorous Shoulderpads of Faith
804	43733	Crown of Faith
804	43782	Gloves of Faith
804	43784	Leggings of Faith
804	43808	Robe of Faith
804	43810	Shoulderpads of Faith
805	39521	Heroes' Circlet of Faith
805	39523	Heroes' Raiments of Faith
805	39528	Heroes' Pants of Faith
805	39529	Heroes' Mantle of Faith
805	39530	Heroes' Handwraps of Faith
805	40454	Valorous Handwraps of Faith
805	40456	Valorous Circlet of Faith
805	40457	Valorous Pants of Faith
805	40458	Valorous Raiments of Faith
805	40459	Valorous Mantle of Faith
805	43732	Heroes' Circlet of Faith
805	43783	Heroes' Handwraps of Faith
805	43785	Heroes' Mantle of Faith
805	43786	Heroes' Pants of Faith
805	43792	Heroes' Raiments of Faith
812	6833	White Tuxedo Shirt
812	6835	Black Tuxedo Pants
813	43260	Eviscerator's Facemask
813	43433	Eviscerator's Shoulderpads
813	43434	Eviscerator's Chestguard
813	43435	Eviscerator's Bindings
813	43436	Eviscerator's Gauntlets
813	43437	Eviscerator's Waistguard
813	43438	Eviscerator's Legguards
813	43439	Eviscerator's Treads
814	42723	Ornate Saronite Bracers
814	42724	Ornate Saronite Gauntlets
814	42725	Ornate Saronite Hauberk
814	42726	Ornate Saronite Legplates
814	42727	Ornate Saronite Pauldrons
814	42728	Ornate Saronite Skullshield
814	42729	Ornate Saronite Waistguard
814	42730	Ornate Saronite Walkers
815	43261	Overcast Headguard
815	43262	Overcast Spaulders
815	43263	Overcast Chestguard
815	43264	Overcast Bracers
815	43265	Overcast Handwraps
815	43266	Overcast Belt
815	43271	Overcast Leggings
815	43273	Overcast Boots
816	41347	Savage Saronite Legplates
816	41348	Savage Saronite Walkers
816	41349	Savage Saronite Gauntlets
816	41350	Savage Saronite Skullshield
816	41351	Savage Saronite Pauldrons
816	41352	Savage Saronite Waistguard
816	41353	Savage Saronite Hauberk
816	41354	Savage Saronite Bracers
817	43450	Stormhide Belt
817	43451	Stormhide Stompers
817	43452	Stormhide Wristguards
817	43453	Stormhide Hauberk
817	43454	Stormhide Grips
817	43455	Stormhide Crown
817	43456	Stormhide Legguards
817	43457	Stormhide Shoulders
818	43442	Swiftarrow Belt
818	43443	Swiftarrow Boots
818	43444	Swiftarrow Bracers
818	43445	Swiftarrow Hauberk
818	43446	Swiftarrow Gauntlets
818	43447	Swiftarrow Helm
818	43448	Swiftarrow Leggings
818	43449	Swiftarrow Shoulderguards
819	41516	Frostsavage Gloves
819	43969	Frostsavage Belt
819	43970	Frostsavage Boots
819	43971	Frostsavage Cowl
819	43972	Frostsavage Robe
819	43973	Frostsavage Shoulders
819	43974	Frostsavage Bracers
819	43975	Frostsavage Leggings
820	45375	Valorous Aegis Battleplate
820	45376	Valorous Aegis Gauntlets
820	45377	Valorous Aegis Helm
820	45379	Valorous Aegis Legplates
820	45380	Valorous Aegis Shoulderplates
820	46152	Conqueror's Aegis Shoulderplates
820	46153	Conqueror's Aegis Legplates
820	46154	Conqueror's Aegis Battleplate
820	46155	Conqueror's Aegis Gauntlets
820	46156	Conqueror's Aegis Helm
820	46214	Conqueror's Aegis Battleplate
820	46215	Conqueror's Aegis Helm
820	46217	Conqueror's Aegis Gauntlets
820	46218	Conqueror's Aegis Legplates
820	46219	Conqueror's Aegis Gauntlets
820	46220	Conqueror's Aegis Helm
820	46222	Conqueror's Aegis Legplates
820	46225	Conqueror's Aegis Shoulderplates
820	46227	Conqueror's Aegis Shoulderplates
820	46228	Conqueror's Aegis Battleplate
821	45381	Valorous Aegis Breastplate
821	45382	Valorous Aegis Faceguard
821	45383	Valorous Aegis Handguards
821	45384	Valorous Aegis Legguards
821	45385	Valorous Aegis Shoulderguards
821	46173	Conqueror's Aegis Breastplate
821	46174	Conqueror's Aegis Handguards
821	46175	Conqueror's Aegis Faceguard
821	46176	Conqueror's Aegis Legguards
821	46177	Conqueror's Aegis Shoulderguards
822	45370	Valorous Aegis Gloves
822	45371	Valorous Aegis Greaves
822	45372	Valorous Aegis Headpiece
822	45373	Valorous Aegis Spaulders
822	45374	Valorous Aegis Tunic
822	46178	Conqueror's Aegis Tunic
822	46179	Conqueror's Aegis Gloves
822	46180	Conqueror's Aegis Headpiece
822	46181	Conqueror's Aegis Greaves
822	46182	Conqueror's Aegis Spaulders
822	46213	Valorous Aegis Tunic
822	46216	Valorous Aegis Gloves
822	46221	Valorous Aegis Headpiece
822	46224	Valorous Aegis Greaves
822	46226	Valorous Aegis Spaulders
823	45412	Valorous Worldbreaker Faceguard
823	45413	Valorous Worldbreaker Chestguard
823	45414	Valorous Worldbreaker Grips
823	45415	Valorous Worldbreaker Shoulderguards
823	45416	Valorous Worldbreaker War-Kilt
823	46200	Conqueror's Worldbreaker Grips
823	46203	Conqueror's Worldbreaker Shoulderguards
823	46205	Conqueror's Worldbreaker Chestguard
823	46208	Conqueror's Worldbreaker War-Kilt
823	46212	Conqueror's Worldbreaker Faceguard
823	46293	Conqueror's Worldbreaker Chestguard
823	46294	Conqueror's Worldbreaker Faceguard
823	46295	Conqueror's Worldbreaker Grips
823	46296	Conqueror's Worldbreaker Grips
824	45406	Valorous Worldbreaker Gloves
824	45408	Valorous Worldbreaker Helm
824	45409	Valorous Worldbreaker Kilt
824	45410	Valorous Worldbreaker Shoulderpads
824	45411	Valorous Worldbreaker Hauberk
824	46206	Conqueror's Worldbreaker Hauberk
824	46207	Conqueror's Worldbreaker Gloves
824	46209	Conqueror's Worldbreaker Helm
824	46210	Conqueror's Worldbreaker Kilt
824	46211	Conqueror's Worldbreaker Shoulderpads
824	46307	Conqueror's Worldbreaker Kilt
825	45401	Valorous Worldbreaker Handguards
825	45402	Valorous Worldbreaker Headpiece
825	45403	Valorous Worldbreaker Legguards
825	45404	Valorous Worldbreaker Spaulders
825	45405	Valorous Worldbreaker Tunic
825	46198	Conqueror's Worldbreaker Tunic
825	46199	Conqueror's Worldbreaker Handguards
825	46201	Conqueror's Worldbreaker Headpiece
825	46202	Conqueror's Worldbreaker Legguards
825	46204	Conqueror's Worldbreaker Spaulders
825	46297	Conqueror's Worldbreaker Handguards
825	46298	Conqueror's Worldbreaker Tunic
825	46299	Conqueror's Worldbreaker Headpiece
825	46300	Conqueror's Worldbreaker Headpiece
825	46301	Conqueror's Worldbreaker Legguards
825	46302	Conqueror's Worldbreaker Legguards
825	46303	Conqueror's Worldbreaker Spaulders
825	46304	Conqueror's Worldbreaker Spaulders
825	46305	Conqueror's Worldbreaker Spaulders
825	46306	Conqueror's Worldbreaker Tunic
826	45396	Valorous Terrorblade Breastplate
826	45397	Valorous Terrorblade Gauntlets
826	45398	Valorous Terrorblade Helmet
826	45399	Valorous Terrorblade Legplates
826	45400	Valorous Terrorblade Pauldrons
826	46123	Conqueror's Terrorblade Breastplate
826	46124	Conqueror's Terrorblade Gauntlets
826	46125	Conqueror's Terrorblade Helmet
826	46126	Conqueror's Terrorblade Legplates
826	46127	Conqueror's Terrorblade Pauldrons
826	46288	Conqueror's Terrorblade Breastplate
826	46289	Conqueror's Terrorblade Gauntlets
826	46290	Conqueror's Terrorblade Helmet
826	46291	Conqueror's Terrorblade Legplates
826	46292	Conqueror's Terrorblade Pauldrons
827	45355	Valorous Nightsong Handgrips
827	45356	Valorous Nightsong Headguard
827	45357	Valorous Nightsong Legguards
827	45358	Valorous Nightsong Raiments
827	45359	Valorous Nightsong Shoulderpads
827	46157	Conqueror's Nightsong Shoulderpads
827	46158	Conqueror's Nightsong Handgrips
827	46159	Conqueror's Nightsong Raiments
827	46160	Conqueror's Nightsong Legguards
827	46161	Conqueror's Nightsong Headguard
827	46260	Valorous Nightsong Handgrips
827	46262	Valorous Nightsong Headguard
827	46265	Valorous Nightsong Legguards
827	46267	Valorous Nightsong Raiments
827	46269	Valorous Nightsong Shoulderpads
828	45350	Valorous Nightsong Cover
828	45351	Valorous Nightsong Gloves
828	45352	Valorous Nightsong Mantle
828	45353	Valorous Nightsong Trousers
828	45354	Valorous Nightsong Vestments
828	46189	Conqueror's Nightsong Gloves
828	46191	Conqueror's Nightsong Cover
828	46192	Conqueror's Nightsong Trousers
828	46194	Conqueror's Nightsong Vestments
828	46196	Conqueror's Nightsong Mantle
828	46266	Valorous Nightsong Mantle
828	46271	Valorous Nightsong Trousers
828	46272	Valorous Nightsong Vestments
828	46309	Valorous Nightsong Gloves
828	46313	Valorous Nightsong Cover
829	45345	Valorous Nightsong Handguards
829	45346	Valorous Nightsong Headpiece
829	45347	Valorous Nightsong Leggings
829	45348	Valorous Nightsong Robe
829	45349	Valorous Nightsong Spaulders
829	46183	Conqueror's Nightsong Handguards
829	46184	Conqueror's Nightsong Headpiece
829	46185	Conqueror's Nightsong Leggings
829	46186	Conqueror's Nightsong Robe
829	46187	Conqueror's Nightsong Spaulders
829	46261	Valorous Nightsong Handguards
829	46263	Valorous Nightsong Headpiece
829	46264	Valorous Nightsong Leggings
829	46268	Valorous Nightsong Robe
829	46270	Valorous Nightsong Spaulders
830	45429	Valorous Siegebreaker Battleplate
830	45430	Valorous Siegebreaker Gauntlets
830	45431	Valorous Siegebreaker Helmet
830	45432	Valorous Siegebreaker Legplates
830	45433	Valorous Siegebreaker Shoulderplates
830	46146	Conqueror's Siegebreaker Battleplate
830	46148	Conqueror's Siegebreaker Gauntlets
830	46149	Conqueror's Siegebreaker Shoulderplates
830	46150	Conqueror's Siegebreaker Legplates
830	46151	Conqueror's Siegebreaker Helmet
830	46278	Valorous Siegebreaker Battleplate
830	46280	Valorous Siegebreaker Gauntlets
830	46282	Valorous Siegebreaker Helmet
830	46283	Valorous Siegebreaker Gauntlets
830	46284	Valorous Siegebreaker Legplates
830	46285	Valorous Siegebreaker Legplates
830	46286	Valorous Siegebreaker Shoulderplates
831	45424	Valorous Siegebreaker Breastplate
831	45425	Valorous Siegebreaker Greathelm
831	45426	Valorous Siegebreaker Handguards
831	45427	Valorous Siegebreaker Legguards
831	45428	Valorous Siegebreaker Pauldrons
831	46162	Conqueror's Siegebreaker Breastplate
831	46164	Conqueror's Siegebreaker Handguards
831	46166	Conqueror's Siegebreaker Greathelm
831	46167	Conqueror's Siegebreaker Pauldrons
831	46169	Conqueror's Siegebreaker Legguards
831	46279	Valorous Siegebreaker Breastplate
831	46281	Valorous Siegebreaker Greathelm
831	46287	Valorous Siegebreaker Pauldrons
832	45391	Valorous Circlet of Sanctification
832	45392	Valorous Handwraps of Sanctification
832	45393	Valorous Mantle of Sanctification
832	45394	Valorous Pants of Sanctification
832	45395	Valorous Raiments of Sanctification
832	46163	Conqueror's Handwraps of Sanctification
832	46165	Conqueror's Mantle of Sanctification
832	46168	Conqueror's Raiments of Sanctification
832	46170	Conqueror's Pants of Sanctification
832	46172	Conqueror's Circlet of Sanctification
832	46230	Conqueror's Circlet of Sanctification
833	45386	Valorous Cowl of Sanctification
833	45387	Valorous Gloves of Sanctification
833	45388	Valorous Leggings of Sanctification
833	45389	Valorous Robe of Sanctification
833	45390	Valorous Shoulderpads of Sanctification
833	46188	Conqueror's Gloves of Sanctification
833	46190	Conqueror's Shoulderpads of Sanctification
833	46193	Conqueror's Robe of Sanctification
833	46195	Conqueror's Leggings of Sanctification
833	46197	Conqueror's Cowl of Sanctification
833	46231	Valorous Cowl of Sanctification
833	46247	Valorous Gloves of Sanctification
833	46248	Conqueror's Gloves of Sanctification
833	46254	Valorous Leggings of Sanctification
833	46255	Conqueror's Shoulderpads of Sanctification
833	46256	Conqueror's Leggings of Sanctification
833	46257	Conqueror's Robe of Sanctification
833	46258	Valorous Robe of Sanctification
833	46259	Valorous Shoulderpads of Sanctification
834	45340	Valorous Darkruned Battleplate
834	45341	Valorous Darkruned Gauntlets
834	45342	Valorous Darkruned Helmet
834	45343	Valorous Darkruned Legplates
834	45344	Valorous Darkruned Shoulderplates
834	46111	Conqueror's Darkruned Battleplate
834	46113	Conqueror's Darkruned Gauntlets
834	46115	Conqueror's Darkruned Helmet
834	46116	Conqueror's Darkruned Legplates
834	46117	Conqueror's Darkruned Shoulderplates
834	46232	Conqueror's Darkruned Battleplate
834	46235	Conqueror's Darkruned Gauntlets
834	46237	Conqueror's Darkruned Helmet
834	46239	Conqueror's Darkruned Legplates
834	46241	Conqueror's Darkruned Shoulderplates
835	45335	Valorous Darkruned Chestguard
835	45336	Valorous Darkruned Faceguard
835	45337	Valorous Darkruned Handguards
835	45338	Valorous Darkruned Legguards
835	45339	Valorous Darkruned Pauldrons
835	46118	Conqueror's Darkruned Chestguard
835	46119	Conqueror's Darkruned Handguards
835	46120	Conqueror's Darkruned Faceguard
835	46121	Conqueror's Darkruned Legguards
835	46122	Conqueror's Darkruned Pauldrons
835	46233	Conqueror's Darkruned Chestguard
835	46234	Conqueror's Darkruned Faceguard
835	46236	Conqueror's Darkruned Handguards
835	46238	Conqueror's Darkruned Legguards
835	46240	Conqueror's Darkruned Pauldrons
836	45365	Valorous Kirin Tor Hood
836	45367	Valorous Kirin Tor Leggings
836	45368	Valorous Kirin Tor Tunic
836	45369	Valorous Kirin Tor Shoulderpads
836	46129	Conqueror's Kirin Tor Hood
836	46130	Conqueror's Kirin Tor Tunic
836	46131	Valorous Kirin Tor Gauntlets
836	46132	Conqueror's Kirin Tor Gauntlets
836	46133	Conqueror's Kirin Tor Leggings
836	46134	Conqueror's Kirin Tor Shoulderpads
836	46249	Valorous Kirin Tor Gauntlets
836	46250	Valorous Kirin Tor Hood
836	46251	Valorous Kirin Tor Leggings
836	46252	Valorous Kirin Tor Shoulderpads
836	46253	Valorous Kirin Tor Tunic
837	45417	Valorous Deathbringer Hood
837	45419	Valorous Deathbringer Gloves
837	45420	Valorous Deathbringer Leggings
837	45421	Valorous Deathbringer Robe
837	45422	Valorous Deathbringer Shoulderpads
837	46135	Conqueror's Deathbringer Gloves
837	46136	Conqueror's Deathbringer Shoulderpads
837	46137	Conqueror's Deathbringer Robe
837	46139	Conqueror's Deathbringer Leggings
837	46140	Conqueror's Deathbringer Hood
837	46242	Conqueror's Deathbringer Gloves
837	46243	Conqueror's Deathbringer Hood
837	46244	Conqueror's Deathbringer Leggings
837	46245	Conqueror's Deathbringer Robe
837	46246	Conqueror's Deathbringer Shoulderpads
838	45360	Valorous Scourgestalker Handguards
838	45361	Valorous Scourgestalker Headpiece
838	45362	Valorous Scourgestalker Legguards
838	45363	Valorous Scourgestalker Spaulders
838	45364	Valorous Scourgestalker Tunic
838	46141	Conqueror's Scourgestalker Tunic
838	46142	Conqueror's Scourgestalker Handguards
838	46143	Conqueror's Scourgestalker Headpiece
838	46144	Conqueror's Scourgestalker Legguards
838	46145	Conqueror's Scourgestalker Spaulders
838	46273	Conqueror's Scourgestalker Handguards
838	46274	Conqueror's Scourgestalker Headpiece
838	46275	Conqueror's Scourgestalker Legguards
838	46276	Conqueror's Scourgestalker Spaulders
838	46277	Conqueror's Scourgestalker Tunic
843	47748	Khadgar's Hood of Conquest
843	47749	Khadgar's Robe of Conquest
843	47750	Khadgar's Leggings of Conquest
843	47751	Khadgar's Shoulderpads of Conquest
843	47752	Khadgar's Gauntlets of Conquest
843	47753	Khadgar's Gauntlets of Triumph
843	47754	Khadgar's Hood of Triumph
843	47755	Khadgar's Leggings of Triumph
843	47756	Khadgar's Robe of Triumph
843	47757	Khadgar's Shoulderpads of Triumph
843	47758	Khadgar's Shoulderpads of Triumph
843	47759	Khadgar's Robe of Triumph
843	47760	Khadgar's Leggings of Triumph
843	47761	Khadgar's Hood of Triumph
843	47762	Khadgar's Gauntlets of Triumph
843	48725	Khadgar's Gauntlets 
843	48726	Khadgar's Hood 
843	48727	Khadgar's Leggings 
843	48728	Khadgar's Robe 
843	48729	Khadgar's Shoulderpads 
844	47763	Sunstrider's Gauntlets of Triumph
844	47764	Sunstrider's Hood of Triumph
844	47765	Sunstrider's Leggings of Triumph
844	47766	Sunstrider's Robe of Triumph
844	47767	Sunstrider's Shoulderpads of Triumph
844	47768	Sunstrider's Shoulderpads of Triumph
844	47769	Sunstrider's Robe of Triumph
844	47770	Sunstrider's Leggings of Triumph
844	47771	Sunstrider's Hood of Triumph
844	47772	Sunstrider's Gauntlets of Triumph
844	47773	Sunstrider's Gauntlets of Conquest
844	47774	Sunstrider's Hood of Conquest
844	47775	Sunstrider's Leggings of Conquest
844	47776	Sunstrider's Robe of Conquest
844	47777	Sunstrider's Shoulderpads of Conquest
844	48730	Sunstrider's Gauntlets
844	48731	Sunstrider's Hood 
844	48732	Sunstrider's Leggings 
844	48733	Sunstrider's Robe 
844	48734	Sunstrider's Shoulderpads 
845	47793	Gul'dan's Shoulderpads of Triumph
845	47794	Gul'dan's Robe of Triumph
845	47795	Gul'dan's Leggings of Triumph
845	47796	Gul'dan's Hood of Triumph
845	47797	Gul'dan's Gloves of Triumph
845	47798	Gul'dan's Shoulderpads of Conquest
845	47799	Gul'dan's Robe of Conquest
845	47800	Gul'dan's Leggings of Conquest
845	47801	Gul'dan's Hood of Conquest
845	47802	Gul'dan's Gloves of Conquest
845	47803	Gul'dan's Gloves of Triumph
845	47804	Gul'dan's Hood of Triumph
845	47805	Gul'dan's Leggings of Triumph
845	47806	Gul'dan's Robe of Triumph
845	47807	Gul'dan's Shoulderpads of Triumph
845	48735	Gul'dan's Gloves 
845	48736	Gul'dan's Hood 
845	48737	Gul'dan's Leggings 
845	48738	Gul'dan's Robe 
845	48739	Gul'dan's Shoulderpads 
846	47778	Kel'Thuzad's Hood of Triumph
846	47779	Kel'Thuzad's Robe of Triumph
846	47780	Kel'Thuzad's Leggings of Triumph
846	47781	Kel'Thuzad's Shoulderpads of Triumph
846	47782	Kel'Thuzad's Gloves of Triumph
846	47783	Kel'Thuzad's Gloves of Conquest
846	47784	Kel'Thuzad's Hood of Conquest
846	47785	Kel'Thuzad's Leggings of Conquest
846	47786	Kel'Thuzad's Robe of Conquest
846	47787	Kel'Thuzad's Shoulderpads of Conquest
846	47788	Kel'Thuzad's Gloves of Triumph
846	47789	Kel'Thuzad's Hood of Triumph
846	47790	Kel'Thuzad's Leggings of Triumph
846	47791	Kel'Thuzad's Robe of Triumph
846	47792	Kel'Thuzad's Shoulderpads of Triumph
846	48740	Kel'Thuzad's Gloves 
846	48741	Kel'Thuzad's Hood 
846	48742	Kel'Thuzad's Leggings 
846	48743	Kel'Thuzad's Robe 
846	48744	Kel'Thuzad's Shoulderpads 
847	47914	Velen's Cowl of Conquest
847	47936	Velen's Robe of Conquest
847	47980	Velen's Leggings of Conquest
847	47981	Velen's Shoulderpads of Conquest
847	47982	Velen's Gloves of Conquest
847	47983	Velen's Gloves of Triumph
847	47984	Velen's Cowl of Triumph
847	47985	Velen's Leggings of Triumph
847	47986	Velen's Robe of Triumph
847	47987	Velen's Shoulderpads of Triumph
847	48029	Velen's Shoulderpads of Triumph
847	48031	Velen's Robe of Triumph
847	48033	Velen's Leggings of Triumph
847	48035	Velen's Cowl of Triumph
847	48037	Velen's Gloves of Triumph
847	48745	Velen's Cowl 
847	48746	Velen's Gloves 
847	48747	Velen's Leggings 
847	48748	Velen's Robe 
847	48749	Velen's Shoulderpads 
848	48057	Zabra's Gloves of Triumph
848	48058	Zabra's Cowl of Triumph
848	48059	Zabra's Leggings of Triumph
848	48060	Zabra's Robe of Triumph
848	48061	Zabra's Shoulderpads of Triumph
848	48062	Zabra's Shoulderpads of Triumph
848	48063	Zabra's Robe of Triumph
848	48064	Zabra's Leggings of Triumph
848	48065	Zabra's Cowl of Triumph
848	48066	Zabra's Gloves of Triumph
848	48067	Zabra's Gloves of Conquest
848	48068	Zabra's Cowl of Conquest
848	48069	Zabra's Leggings of Conquest
848	48070	Zabra's Robe of Conquest
848	48071	Zabra's Shoulderpads of Conquest
848	48750	Zabra's Cowl 
848	48751	Zabra's Gloves 
848	48752	Zabra's Leggings 
848	48753	Zabra's Robe 
848	48754	Zabra's Shoulderpads 
849	48072	Velen's Handwraps of Conquest
849	48073	Velen's Circlet of Conquest
849	48074	Velen's Pants of Conquest
849	48075	Velen's Raiments of Conquest
849	48076	Velen's Mantle of Conquest
849	48077	Velen's Handwraps of Triumph
849	48078	Velen's Circlet of Triumph
849	48079	Velen's Pants of Triumph
849	48080	Velen's Raiments of Triumph
849	48081	Velen's Mantle of Triumph
849	48082	Velen's Mantle of Triumph
849	48083	Velen's Raiments of Triumph
849	48084	Velen's Pants of Triumph
849	48085	Velen's Circlet of Triumph
849	48086	Velen's Handwraps of Triumph
849	48755	Velen's Circlet 
849	48756	Velen's Handwraps 
849	48757	Velen's Mantle 
849	48758	Velen's Pants 
849	48759	Velen's Raiments 
850	48087	Zabra's Handwraps of Triumph
850	48088	Zabra's Circlet of Triumph
850	48089	Zabra's Pants of Triumph
850	48090	Zabra's Raiments of Triumph
850	48091	Zabra's Mantle of Triumph
850	48092	Zabra's Mantle of Triumph
850	48093	Zabra's Raiments of Triumph
850	48094	Zabra's Pants of Triumph
850	48095	Zabra's Circlet of Triumph
850	48096	Zabra's Handwraps of Triumph
850	48097	Zabra's Handwraps of Conquest
850	48098	Zabra's Circlet of Conquest
850	48099	Zabra's Pants of Conquest
850	48100	Zabra's Raiments of Conquest
850	48101	Zabra's Mantle of Conquest
850	48760	Zabra's Circlet 
850	48761	Zabra's Handwraps 
850	48762	Zabra's Mantle 
850	48763	Zabra's Pants 
850	48764	Zabra's Raiments 
851	48102	Malfurion's Headpiece of Conquest
851	48129	Malfurion's Robe of Conquest
851	48130	Malfurion's Leggings of Conquest
851	48131	Malfurion's Spaulders of Conquest
851	48132	Malfurion's Handguards of Conquest
851	48133	Malfurion's Handguards of Triumph
851	48134	Malfurion's Headpiece of Triumph
851	48135	Malfurion's Leggings of Triumph
851	48136	Malfurion's Robe of Triumph
851	48137	Malfurion's Spaulders of Triumph
851	48138	Malfurion's Spaulders of Triumph
851	48139	Malfurion's Robe of Triumph
